磁芯损耗，w/m3,频率，Hz,温度，oC,励磁波形,均值,中位数,总和,标准差,最小值,最大值,极差,变异系数,Q1,Q3,偏度,峰度,主频
106434.145100,50060,70,3,0.000000,-0.000256,0.000000,0.119106,-0.193956,0.195689,0.389644,24393169755.601562,-0.111305,0.111159,0.010719,-1.329287,0.000976
144664.083400,50060,70,3,0.000000,-0.000332,0.000000,0.133731,-0.217731,0.219737,0.437468,4564700916.076790,-0.124856,0.124781,0.011035,-1.329160,0.000976
198002.417200,50070,70,3,-0.000000,-0.000875,-0.000000,0.149958,-0.244051,0.246534,0.490584,-3893373380053802.000000,-0.140418,0.140140,0.011903,-1.329515,0.000976
266784.308500,50060,70,3,0.000000,-0.000484,0.000000,0.166337,-0.270250,0.272867,0.543117,21290912792.349163,-0.155814,0.155700,0.011718,-1.331686,0.000976
4370.549487,56150,70,3,-0.000000,-0.000001,-0.000000,0.033039,-0.053734,0.054099,0.107832,-1127714449.213195,-0.030963,0.030931,0.007637,-1.330166,0.000976
5878.453940,56170,70,3,0.000000,-0.000110,0.000000,0.037254,-0.060635,0.061059,0.121694,1412894817.731107,-0.034820,0.034813,0.008058,-1.330357,0.000976
13914.372110,56160,70,3,0.000000,-0.000167,0.000000,0.052746,-0.085948,0.086437,0.172385,4154756461.539737,-0.049343,0.049270,0.006838,-1.328607,0.000976
18699.878020,56160,70,3,0.000000,-0.000186,0.000000,0.059221,-0.096471,0.097077,0.193548,2021410949.404620,-0.055317,0.055331,0.007685,-1.328426,0.000976
26479.891440,56160,70,3,-0.000000,-0.000198,-0.000000,0.067172,-0.109461,0.110199,0.219661,-2451857597042846.500000,-0.062651,0.062822,0.007492,-1.327835,0.000976
34743.207130,56160,70,3,-0.000000,-0.000363,-0.000000,0.074215,-0.120492,0.121574,0.242067,-3799796632.342452,-0.069400,0.069510,0.011251,-1.330553,0.000976
66275.277400,56160,70,3,-0.000000,-0.000400,-0.000000,0.094318,-0.153303,0.154472,0.307775,-3714662892.681295,-0.088272,0.088121,0.009449,-1.330403,0.000976
92360.676450,56170,70,3,0.000000,-0.000310,0.000000,0.105929,-0.172459,0.173737,0.346197,6380650202.569623,-0.098890,0.099164,0.009012,-1.328499,0.000976
125720.003500,56170,70,3,0.000000,-0.000310,0.000000,0.119052,-0.193738,0.195241,0.388979,9377579683.806658,-0.111217,0.111398,0.009131,-1.328994,0.000976
171241.780300,56170,70,3,0.000000,-0.000302,0.000000,0.133465,-0.217150,0.218952,0.436102,136680347522.903992,-0.124691,0.124913,0.009260,-1.328745,0.000976
231069.160600,56160,70,3,-0.000000,-0.000375,-0.000000,0.148106,-0.240540,0.242333,0.482873,-37915615261.460197,-0.138935,0.138325,0.008790,-1.331645,0.000976
313665.568800,56160,70,3,0.000000,-0.000384,0.000000,0.166887,-0.271243,0.272952,0.544195,21361430354.722355,-0.156165,0.155882,0.007306,-1.331642,0.000976
3392.368827,70760,70,3,-0.000000,-0.000010,-0.000000,0.026270,-0.042797,0.043077,0.085873,-584784334.603105,-0.024587,0.024587,0.007065,-1.328297,0.000976
4511.644765,70770,70,3,0.000000,-0.000075,0.000000,0.029650,-0.048312,0.048655,0.096968,632537728.269390,-0.027725,0.027641,0.006782,-1.328597,0.000976
14095.486100,70760,70,3,-0.000000,-0.000000,-0.000000,0.046938,-0.076552,0.077003,0.153555,-5340477373.535078,-0.043892,0.043772,0.005567,-1.327335,0.000976
19874.382030,70760,70,3,-0.000000,-0.000000,-0.000000,0.053356,-0.087036,0.087637,0.174673,-6829571622.212377,-0.049796,0.049765,0.006096,-1.326347,0.000976
35819.127510,70750,70,3,0.000000,-0.000139,0.000000,0.066479,-0.108126,0.108924,0.217049,17018428912.868532,-0.062319,0.062118,0.008104,-1.329470,0.000976
49846.442820,70760,70,3,-0.000000,-0.000000,-0.000000,0.074943,-0.121947,0.122802,0.244750,-2646251676.311094,-0.070199,0.069981,0.007141,-1.329716,0.000976
68152.674170,70760,70,3,-0.000000,-0.000027,-0.000000,0.084213,-0.137205,0.138149,0.275354,-10779278732.432241,-0.078813,0.078554,0.007227,-1.327538,0.000976
93169.946340,70760,70,3,0.000000,-0.000101,0.000000,0.094612,-0.154069,0.155184,0.309253,3125257895.544060,-0.088594,0.088286,0.007203,-1.328233,0.000976
127311.060300,70760,70,3,0.000000,-0.000053,0.000000,0.106213,-0.172922,0.174206,0.347128,5724311448.807905,-0.099452,0.099141,0.007200,-1.328306,0.000976
173287.753900,70770,70,3,-0.000000,-0.000335,-0.000000,0.117609,-0.191255,0.192683,0.383938,-7527006145.011592,-0.110310,0.109852,0.007629,-1.330772,0.000976
239933.040700,70760,70,3,0.000000,-0.000176,0.000000,0.132824,-0.216098,0.217458,0.433556,10462463988.541021,-0.124292,0.124140,0.005972,-1.330075,0.000976
325434.061400,70760,70,3,-0.000000,-0.000336,-0.000000,0.149444,-0.243274,0.244632,0.487906,-76517000552.439209,-0.139873,0.139627,0.005239,-1.330052,0.000976
436638.969900,70770,70,3,0.000000,-0.000274,0.000000,0.167357,-0.272624,0.274244,0.546868,13182768368.184738,-0.156518,0.156511,0.005807,-1.328752,0.000976
2981.141413,79410,70,3,-0.000000,-0.000078,-0.000000,0.023335,-0.037969,0.038253,0.076222,-246343857.230118,-0.021793,0.021797,0.007930,-1.327266,0.000976
5323.977862,79410,70,3,-0.000000,-0.000040,-0.000000,0.029831,-0.048595,0.048940,0.097535,-500768564.448255,-0.027836,0.027790,0.007537,-1.326026,0.000976
6987.189185,79410,70,3,0.000000,-0.000083,0.000000,0.033069,-0.053835,0.054224,0.108059,1472293020.249774,-0.030918,0.030861,0.008013,-1.326840,0.000976
9503.963765,79410,70,3,0.000000,-0.000055,0.000000,0.037392,-0.060916,0.061321,0.122237,671743147.566685,-0.034965,0.034810,0.006977,-1.326197,0.000976
12607.931930,79410,70,3,-0.000000,-0.000056,-0.000000,0.041758,-0.068024,0.068507,0.136530,-7126651854.772798,-0.039030,0.038874,0.007502,-1.325843,0.000976
43013.718610,79410,70,3,0.000000,-0.000270,0.000000,0.066696,-0.108372,0.109268,0.217641,2069597993.312912,-0.062299,0.062209,0.009404,-1.328560,0.000976
59138.575870,79410,70,3,-0.000000,-0.000300,-0.000000,0.075041,-0.122100,0.123062,0.245163,-10977401886.752501,-0.070105,0.070030,0.008937,-1.326169,0.000976
109614.057200,79410,70,3,-0.000000,-0.000277,-0.000000,0.094448,-0.153595,0.154832,0.308427,-19343010581.951824,-0.088220,0.088140,0.008498,-1.327325,0.000976
281227.129100,79410,70,3,-0.000000,-0.000270,-0.000000,0.133007,-0.216174,0.217740,0.433914,-68100902753.441536,-0.124232,0.124170,0.007111,-1.329116,0.000976
381135.355400,79410,70,3,0.000000,-0.000274,0.000000,0.148823,-0.241997,0.243607,0.485604,10159703385.631210,-0.139053,0.138989,0.006898,-1.328427,0.000976
2659.262459,89210,70,3,0.000000,-0.000037,0.000000,0.020764,-0.033759,0.034062,0.067821,664440120.912044,-0.019422,0.019336,0.009501,-1.325998,0.000976
3575.229276,89210,70,3,0.000000,-0.000044,0.000000,0.023466,-0.038138,0.038498,0.076636,12014593497.808315,-0.021949,0.021858,0.009817,-1.326506,0.000976
4818.024386,89210,70,3,-0.000000,-0.000050,-0.000000,0.026570,-0.043262,0.043620,0.086882,-2092924545.161561,-0.024760,0.024795,0.009090,-1.324450,0.000976
6202.235429,89210,70,3,-0.000000,-0.000038,-0.000000,0.029375,-0.047800,0.048170,0.095970,-477464545.023938,-0.027464,0.027378,0.008573,-1.325698,0.000976
8340.162608,89210,70,3,-0.000000,-0.000034,-0.000000,0.033183,-0.054006,0.054438,0.108444,-1061856343.334222,-0.030977,0.030958,0.008532,-1.325362,0.000976
11215.151780,89210,70,3,-0.000000,-0.000045,-0.000000,0.037250,-0.060650,0.061141,0.121790,-12714678711.763813,-0.034695,0.034756,0.008535,-1.324522,0.000976
27241.869820,89210,70,3,0.000000,-0.000066,0.000000,0.052515,-0.085255,0.086025,0.171281,1120324505.520211,-0.049078,0.049050,0.009846,-1.328440,0.000976
37679.856520,89210,70,3,0.000000,-0.000175,0.000000,0.059255,-0.096252,0.097059,0.193312,4667459341.450336,-0.055357,0.055301,0.009177,-1.327579,0.000976
51223.362830,89210,70,3,0.000000,-0.000104,0.000000,0.066600,-0.108298,0.109204,0.217502,6199863998.140905,-0.062264,0.061997,0.009087,-1.325930,0.000976
69858.195560,89210,70,3,0.000000,-0.000093,0.000000,0.074789,-0.121565,0.122588,0.244153,7658366911.479310,-0.069928,0.069634,0.009131,-1.326604,0.000976
95794.215630,89210,70,3,-0.000000,-0.000177,-0.000000,0.084011,-0.136506,0.137712,0.274218,-4527775720.215001,-0.078549,0.078209,0.009220,-1.327012,0.000976
129971.003900,89210,70,3,-0.000000,-0.000310,-0.000000,0.093042,-0.151042,0.152242,0.303284,-47636296079.267960,-0.087088,0.086977,0.008107,-1.328669,0.000976
245737.838500,89210,70,3,0.000000,-0.000438,0.000000,0.118265,-0.192173,0.193548,0.385721,4325102986.367603,-0.110458,0.110222,0.007447,-1.327935,0.000976
449533.391700,89210,70,3,-0.000000,-0.000478,-0.000000,0.148868,-0.241977,0.243771,0.485749,-21777314894.985321,-0.139179,0.138731,0.007723,-1.327473,0.000976
607636.984000,89210,70,3,0.000000,-0.000451,0.000000,0.167206,-0.271736,0.273763,0.545499,17121872710.193686,-0.156343,0.155795,0.007593,-1.327537,0.000976
2582.072483,99970,70,3,0.000000,-0.000036,0.000000,0.018576,-0.030236,0.030579,0.060815,221179216.654243,-0.017387,0.017292,0.009551,-1.325994,0.000976
3245.138464,99970,70,3,-0.000000,-0.000086,-0.000000,0.021001,-0.034160,0.034577,0.068737,-391002964.704791,-0.019662,0.019542,0.011663,-1.325997,0.000976
4422.710038,99980,70,3,-0.000000,-0.000029,-0.000000,0.023734,-0.038697,0.039101,0.077798,-4050662992.121019,-0.022120,0.022099,0.009695,-1.323565,0.000976
5675.479516,99970,70,3,0.000000,-0.000074,0.000000,0.026305,-0.042840,0.043291,0.086131,961993547.407435,-0.024546,0.024501,0.009666,-1.325420,0.000976
7698.953029,99970,70,3,0.000000,-0.000096,0.000000,0.029673,-0.048341,0.048859,0.097201,7596238450.421628,-0.027665,0.027642,0.010131,-1.324602,0.000976
18668.091150,99980,70,3,-0.000000,-0.000174,-0.000000,0.041752,-0.067826,0.068675,0.136501,-1526947067.325271,-0.039023,0.039026,0.012318,-1.327441,0.000976
24753.620210,99970,70,3,-0.000000,-0.000093,-0.000000,0.047044,-0.076474,0.077292,0.153765,-4014385995.694385,-0.043987,0.043943,0.010333,-1.327863,0.000976
33608.306560,99970,70,3,-0.000000,-0.000074,-0.000000,0.052954,-0.086113,0.087018,0.173130,-10845009503.843771,-0.049554,0.049450,0.009625,-1.327444,0.000976
46050.483200,99970,70,3,0.000000,-0.000086,0.000000,0.059606,-0.097042,0.098050,0.195092,3390929467.416940,-0.055725,0.055479,0.009375,-1.325695,0.000976
62445.807830,99970,70,3,0.000000,-0.000120,0.000000,0.066914,-0.108869,0.110030,0.218898,8565024133.455770,-0.062604,0.062385,0.009888,-1.326501,0.000976
85424.186350,99970,70,3,-0.000000,-0.000148,-0.000000,0.075156,-0.122199,0.123625,0.245823,-5919982432.335169,-0.070349,0.070091,0.010112,-1.326450,0.000976
115258.812200,99980,70,3,-0.000000,-0.000245,-0.000000,0.083183,-0.135129,0.136519,0.271648,-85177730129.475311,-0.077975,0.077624,0.009024,-1.328933,0.000976
159123.128500,99970,70,3,0.000000,-0.000160,0.000000,0.093791,-0.152453,0.153912,0.306366,4573441667.011838,-0.087816,0.087695,0.007816,-1.328502,0.000976
215807.949300,99970,70,3,0.000000,-0.000086,0.000000,0.105692,-0.171807,0.173574,0.345381,10822876357.097368,-0.098872,0.098580,0.008518,-1.327456,0.000976
397841.969000,99970,70,3,-0.000000,-0.000076,-0.000000,0.132958,-0.216183,0.218361,0.434544,-136131851532.384842,-0.124388,0.123964,0.008199,-1.327273,0.000976
538018.303000,99970,70,3,0.000000,-0.000077,0.000000,0.149415,-0.242890,0.245362,0.488252,19125220794.371864,-0.139871,0.139340,0.008196,-1.327669,0.000976
704460.259900,99970,70,3,0.000000,-0.000713,0.000000,0.165070,-0.267842,0.271184,0.539025,8049121675.261278,-0.154555,0.153734,0.010914,-1.328039,0.000976
2403.863613,112170,70,3,0.000000,-0.000087,0.000000,0.016627,-0.027023,0.027330,0.054353,144284354.047486,-0.015529,0.015452,0.011360,-1.325289,0.000976
3106.352951,112180,70,3,0.000000,-0.000104,0.000000,0.018730,-0.030405,0.030767,0.061173,737687418.141412,-0.017510,0.017421,0.012826,-1.326242,0.000976
5391.971643,112170,70,3,0.000000,-0.000090,0.000000,0.023551,-0.038282,0.038694,0.076976,893203791.454024,-0.022007,0.021888,0.010952,-1.325369,0.000976
9351.279867,112180,70,3,0.000000,-0.000124,0.000000,0.029650,-0.048217,0.048718,0.096934,892999163.843574,-0.027650,0.027622,0.011123,-1.324673,0.000976
17325.913100,112180,70,3,0.000000,-0.000080,0.000000,0.037303,-0.060519,0.061137,0.121655,537996952.200630,-0.034894,0.034855,0.010540,-1.328528,0.000976
57003.112720,112170,70,3,-0.000000,-0.000234,-0.000000,0.059881,-0.097292,0.098312,0.195604,-5574367167.260665,-0.055850,0.055897,0.010302,-1.326061,0.000976
103746.624000,112170,70,3,0.000000,-0.000245,0.000000,0.074470,-0.120737,0.122013,0.242749,3177370733.425782,-0.069723,0.069546,0.009994,-1.329848,0.000976
141969.243500,112170,70,3,0.000000,-0.000246,0.000000,0.083904,-0.136117,0.137450,0.273568,21479685739.873466,-0.078608,0.078342,0.009429,-1.329001,0.000976
192789.158300,112170,70,3,0.000000,-0.000210,0.000000,0.094522,-0.153397,0.154917,0.308314,19357793516.684948,-0.088403,0.088288,0.008830,-1.328250,0.000976
261347.257200,112170,70,3,-0.000000,-0.000239,-0.000000,0.105732,-0.171673,0.173314,0.344987,-108264995382.955307,-0.098929,0.098731,0.008508,-1.327405,0.000976
355322.254100,112170,70,3,0.000000,-0.000397,0.000000,0.118976,-0.193134,0.195139,0.388273,40610972139.676605,-0.111077,0.111135,0.009666,-1.327021,0.000976
481686.995600,112170,70,3,-0.000000,-0.000329,-0.000000,0.133576,-0.216853,0.219036,0.435889,-8046051046.096889,-0.124907,0.124589,0.008957,-1.327440,0.000976
631405.737200,112180,70,3,0.000000,-0.000650,0.000000,0.147612,-0.239144,0.241951,0.481095,2963819618.828015,-0.138244,0.137627,0.011375,-1.328482,0.000976
2297.048788,125920,70,3,0.000000,-0.000073,0.000000,0.014785,-0.024018,0.024363,0.048382,302793816.230678,-0.013835,0.013747,0.013262,-1.325262,0.000976
3018.313103,125920,70,3,-0.000000,-0.000105,-0.000000,0.016711,-0.027143,0.027543,0.054686,-777831600.722855,-0.015620,0.015518,0.013964,-1.324855,0.000976
5045.437434,125930,70,3,-0.000000,-0.000066,-0.000000,0.020918,-0.034021,0.034454,0.068475,-396675555.068663,-0.019541,0.019497,0.012120,-1.324671,0.000976
8852.609523,125920,70,3,0.000000,-0.000136,0.000000,0.026377,-0.042898,0.043472,0.086370,3376206738.086644,-0.024589,0.024527,0.012582,-1.323913,0.000976
12053.529940,125920,70,3,0.000000,-0.000155,0.000000,0.030004,-0.048812,0.049507,0.098319,960131510.339813,-0.027966,0.027931,0.013151,-1.322536,0.000976
16078.289300,125920,70,3,-0.000000,-0.000144,-0.000000,0.033220,-0.053903,0.054606,0.108509,-1700884566.852592,-0.031059,0.030970,0.012323,-1.327718,0.000976
21606.504710,125920,70,3,0.000000,-0.000118,0.000000,0.037479,-0.060819,0.061625,0.122445,38378790463.471535,-0.035039,0.034980,0.011965,-1.327333,0.000976
28910.049220,125920,70,3,0.000000,-0.000113,0.000000,0.042144,-0.068435,0.069283,0.137717,3319692718.246923,-0.039417,0.039337,0.010767,-1.327099,0.000976
38411.025020,125920,70,3,-0.000000,-0.000114,-0.000000,0.047391,-0.077047,0.077979,0.155026,-866570236.923018,-0.044309,0.044047,0.010746,-1.324902,0.000976
51454.207300,125930,70,3,-0.000000,-0.000299,-0.000000,0.053277,-0.086520,0.087644,0.174164,-974202899.169966,-0.049746,0.049613,0.011287,-1.325988,0.000976
69211.346660,125920,70,3,-0.000000,-0.000137,-0.000000,0.059736,-0.097026,0.098275,0.195302,-2548730792.633637,-0.055871,0.055563,0.010754,-1.326043,0.000976
128196.542800,125920,70,3,-0.000000,-0.000122,-0.000000,0.074641,-0.121101,0.122535,0.243636,-3821622889.155994,-0.069787,0.069738,0.009716,-1.327932,0.000976
172388.443000,125920,70,3,0.000000,-0.000164,0.000000,0.084078,-0.136426,0.138057,0.274483,3074857012.834793,-0.078641,0.078330,0.009876,-1.327711,0.000976
233661.555100,125920,70,3,0.000000,-0.000090,0.000000,0.094120,-0.152800,0.154590,0.307390,2350701726.602115,-0.087997,0.087558,0.009192,-1.326750,0.000976
314733.564300,125920,70,3,0.000000,-0.000170,0.000000,0.105827,-0.171739,0.173836,0.345575,9851579787.904242,-0.099014,0.098473,0.009647,-1.327138,0.000976
561955.295300,125920,70,3,-0.000000,-0.000552,-0.000000,0.131445,-0.212898,0.215991,0.428889,-2206553685.269807,-0.123072,0.122427,0.012029,-1.328025,0.000976
1022796.487000,125920,70,3,-0.000000,-0.000726,-0.000000,0.166659,-0.269866,0.273664,0.543530,-7419906825.716755,-0.156054,0.155175,0.011691,-1.328423,0.000976
2318.605280,141270,70,3,0.000000,-0.000048,0.000000,0.013118,-0.021318,0.021616,0.042934,433326605.513464,-0.012240,0.012233,0.013229,-1.324858,0.000976
3055.308447,141270,70,3,-0.000000,-0.000049,-0.000000,0.014795,-0.024038,0.024375,0.048413,-409467559.295940,-0.013800,0.013791,0.013823,-1.325192,0.000976
5086.971048,141270,70,3,0.000000,-0.000079,0.000000,0.018553,-0.030147,0.030564,0.060711,759938283.597297,-0.017313,0.017302,0.013552,-1.325028,0.000976
15488.499940,141270,70,3,-0.000000,-0.000149,-0.000000,0.029441,-0.047783,0.048408,0.096191,-3768476544.697453,-0.027547,0.027410,0.012250,-1.327098,0.000976
20711.289190,141270,70,3,0.000000,-0.000148,0.000000,0.033184,-0.053851,0.054531,0.108382,5663424884.534026,-0.031036,0.030936,0.011595,-1.327802,0.000976
27577.324560,141280,70,3,-0.000000,-0.000122,-0.000000,0.037351,-0.060608,0.061377,0.121985,-38247815087.633331,-0.034932,0.034897,0.011482,-1.327648,0.000976
48102.999970,141280,70,3,0.000000,-0.000110,0.000000,0.047240,-0.076710,0.077684,0.154394,4837369533.543553,-0.044095,0.043988,0.011049,-1.325775,0.000976
63742.578670,141270,70,3,-0.000000,-0.000236,-0.000000,0.052941,-0.085944,0.087098,0.173042,-6776442784.406416,-0.049354,0.049387,0.011713,-1.326066,0.000976
85862.877950,141270,70,3,-0.000000,-0.000193,-0.000000,0.058737,-0.095210,0.096507,0.191717,-2004888570.003880,-0.054943,0.054708,0.011022,-1.327807,0.000976
114964.778800,141270,70,3,0.000000,-0.000224,0.000000,0.066142,-0.107217,0.108604,0.215821,5209959069.439320,-0.061916,0.061696,0.010509,-1.328483,0.000976
281391.689800,141270,70,3,0.000000,-0.000353,0.000000,0.093872,-0.152253,0.154300,0.306553,2403128502.158995,-0.087594,0.087612,0.010518,-1.326785,0.000976
381031.364800,141270,70,3,-0.000000,-0.000365,-0.000000,0.105402,-0.170971,0.173178,0.344149,-10793130278.817045,-0.098283,0.098452,0.009874,-1.327049,0.000976
679179.600100,141270,70,3,-0.000000,-0.000687,-0.000000,0.131353,-0.212661,0.215739,0.428400,-13450573893.532093,-0.122751,0.122556,0.011404,-1.328220,0.000976
1218409.372000,141270,70,3,-0.000000,-0.000648,-0.000000,0.166390,-0.269366,0.273254,0.542620,-24340776159.753719,-0.155414,0.155197,0.011942,-1.328206,0.000976
2389.492111,158750,70,3,-0.000000,-0.000076,-0.000000,0.011804,-0.019133,0.019437,0.038570,-165585963.236869,-0.011028,0.010989,0.015016,-1.326652,0.000976
3073.773027,158750,70,3,0.000000,-0.000074,0.000000,0.013336,-0.021614,0.021972,0.043585,158797116.191273,-0.012463,0.012412,0.015900,-1.326309,0.000976
6805.282239,158750,70,3,-0.000000,-0.000101,-0.000000,0.018885,-0.030645,0.031110,0.061755,-292999644.628205,-0.017660,0.017602,0.013887,-1.325259,0.000976
8669.308196,158740,70,3,-0.000000,-0.000090,-0.000000,0.021167,-0.034357,0.034872,0.069229,-1032161373.580444,-0.019738,0.019699,0.014131,-1.325006,0.000976
11642.840350,158750,70,3,-0.000000,-0.000180,-0.000000,0.023950,-0.038866,0.039504,0.078369,-570354538.441780,-0.022354,0.022234,0.014832,-1.323842,0.000976
15409.906820,158740,70,3,0.000000,-0.000168,0.000000,0.026490,-0.042911,0.043510,0.086421,404861535.270716,-0.024819,0.024698,0.012366,-1.328586,0.000976
20429.494470,158740,70,3,-0.000000,-0.000151,-0.000000,0.029832,-0.048352,0.048972,0.097324,-5091285189.185644,-0.027924,0.027847,0.010924,-1.328610,0.000976
47051.795630,158750,70,3,-0.000000,-0.000143,-0.000000,0.042443,-0.068828,0.069740,0.138567,-1174650600.874945,-0.039636,0.039521,0.010901,-1.327222,0.000976
109729.832200,158740,70,3,0.000000,-0.000273,0.000000,0.059614,-0.096505,0.097805,0.194310,8720695256.258009,-0.055823,0.055672,0.010182,-1.329160,0.000976
146544.523600,158750,70,3,-0.000000,-0.000176,-0.000000,0.067002,-0.108497,0.109938,0.218436,-5717492160.247801,-0.062777,0.062478,0.010142,-1.328720,0.000976
196118.016600,158750,70,3,-0.000000,-0.000233,-0.000000,0.075061,-0.121577,0.123172,0.244749,-7686226234.881337,-0.070177,0.069939,0.009924,-1.328322,0.000976
353080.552200,158740,70,3,-0.000000,-0.000485,-0.000000,0.094864,-0.153543,0.155755,0.309298,-2207737740.638134,-0.088788,0.088252,0.010526,-1.328264,0.000976
